Datum;Zeit;Filiale;Kassennummer;Transaktionsnummer;Artikel;Menge;Aktion;Umsatz
08.07.2023;13:33:02;MM Solothurn;256;61;Thomy Sauce Tartare;1;0.00;3.40
08.07.2023;13:33:02;MM Solothurn;256;61;Optiga Poulet Schenkel;0.388;1.65;3.40
08.07.2023;13:33:02;MM Solothurn;256;61;Rinds-Bratwurst;1;0.00;4.90
08.07.2023;13:33:02;MM Solothurn;256;61;Olma Bratwurst;1;0.00;3.95
08.07.2023;13:33:02;MM Solothurn;256;61;MClass Rindshohrücken;0.212;2.76;10.60
08.07.2023;13:33:02;MM Solothurn;256;61;Pouletspiessli Orienta;0.211;1.16;6.55
08.07.2023;13:33:02;MM Solothurn;256;61;Thomy Senf scharf;1;0.00;1.95
08.07.2023;13:33:02;MM Solothurn;256;61;Feldschlösschen 6x50cl;1;0.00;11.50
08.07.2023;13:33:02;MM Solothurn;256;61;Emilio Carciofi 125g;1;0.00;3.50
08.07.2023;13:33:02;MM Solothurn;256;61;Zweifel Vaya Bean;1;0.00;3.95
08.07.2023;13:33:02;MM Solothurn;256;61;IPS Blattspinat 800g;1;0.00;3.80
08.07.2023;13:33:02;MM Solothurn;256;61;Wagyu Burger 2x125g;1;0.00;11.50
08.07.2023;13:33:02;MM Solothurn;256;61;Wischmop Viscose;1;8.48;8.47
08.07.2023;13:33:02;MM Solothurn;256;61;Depot retour Zylinder;1;0.00;-10.00
08.07.2023;13:33:02;MM Solothurn;256;61;Bonus-Coupon 2x;1;0;0
08.07.2023;12:20:08;MMM Zürich City;257;36;Aproz Classic 50cl;1;0.00;0.70
08.07.2023;12:20:08;MMM Zürich City;257;36;MClass Fleischkäse;0.091;0.00;1.60
08.07.2023;12:20:08;MMM Zürich City;257;36;Tangan Formen N°48;3;0.00;7.35
08.07.2023;12:20:08;MMM Zürich City;257;36;Salatsieb;3;0.00;8.85
08.07.2023;12:20:08;MMM Zürich City;257;36;Butterweggli;2;0.00;1.40
01.07.2023;14:01:49;MMM Langendorf;259;64;Holz-Zahnstocher;1;0.00;1.95
01.07.2023;14:01:49;MMM Langendorf;259;64;mini Springform;3;0.00;23.85
01.07.2023;14:01:49;MMM Langendorf;259;64;Sélec Mini Burrata;1;0.00;5.65
01.07.2023;14:01:49;MMM Langendorf;259;64;Bonus-Coupon 2x;1;0;0
01.07.2023;12:55:06;MM Solothurn;257;123;Bio Heidelbeeren;0.433;0.00;7.80
01.07.2023;12:55:06;MM Solothurn;257;123;Aprikosen;0.679;0.00;3.60
01.07.2023;12:55:06;MM Solothurn;257;123;Mango essreif;1;0.00;1.50
01.07.2023;12:55:06;MM Solothurn;257;123;Pfirsiche flach;0.687;0.00;3.40
01.07.2023;12:55:06;MM Solothurn;257;123;MBud Bananen;0.767;0.40;0.75
01.07.2023;12:55:06;MM Solothurn;257;123;Olma Bratwurst;1;0.00;3.95
01.07.2023;12:55:06;MM Solothurn;257;123;Rinds-Bratwurst;1;0.00;4.90
01.07.2023;12:55:06;MM Solothurn;257;123;Kalbsplätzli;0.147;0.00;12.05
01.07.2023;12:55:06;MM Solothurn;257;123;Kalbsplätzli;0.085;0.00;6.95
01.07.2023;12:55:06;MM Solothurn;257;123;MBud Bratspeck;0.198;0.00;3.65
01.07.2023;12:55:06;MM Solothurn;257;123;Cherrytomaten am Zweig;1;1.00;3.95
01.07.2023;12:55:06;MM Solothurn;257;123;Champignons braun;1;0.00;2.40
01.07.2023;12:55:06;MM Solothurn;257;123;Butterweggli;1;0.00;0.75
01.07.2023;12:55:06;MM Solothurn;257;123;Saint Agur;1;0.00;3.80
01.07.2023;12:55:06;MM Solothurn;257;123;Bio Joghurt Vanille;4;0.00;3.80
01.07.2023;12:55:06;MM Solothurn;257;123;Sbrinz Bröckli;1;0.00;3.50
01.07.2023;12:55:06;MM Solothurn;257;123;Excellence Vanille;2;0.00;2.10
01.07.2023;12:55:06;MM Solothurn;257;123;MClass Kuchenteig;1;0.00;1.55
01.07.2023;12:55:06;MM Solothurn;257;123;Ofenfleischkäse;0.135;0.00;3.50
01.07.2023;12:55:06;MM Solothurn;257;123;Zweifel Vaya Bean;1;0.00;3.95
01.07.2023;12:55:06;MM Solothurn;257;123;HM Sup Ultra Spülglanz;1;0.00;5.50
01.07.2023;12:55:06;MM Solothurn;257;123;CUM +3xPkt.Ges.Sort.;1;0;0
01.07.2023;12:55:06;MM Solothurn;257;123;CUM10x Pkt Pfirsiche;1;0;0
24.06.2023;13:07:20;MM Solothurn;257;120;Bananen;0.640;0.00;1.60
24.06.2023;13:07:20;MM Solothurn;257;120;Aprikosen;0.528;0.00;2.80
24.06.2023;13:07:20;MM Solothurn;257;120;Pfirsiche flach;0.717;0.00;3.55
24.06.2023;13:07:20;MM Solothurn;257;120;Äpfel Braeburn;0.400;0.00;1.40
24.06.2023;13:07:20;MM Solothurn;257;120;Cherrytomaten am Zweig;1;0.00;4.95
24.06.2023;13:07:20;MM Solothurn;257;120;Zucchetti;0.443;0.44;1.55
24.06.2023;13:07:20;MM Solothurn;257;120;Butterzopf;1;0.00;2.90
24.06.2023;13:07:20;MM Solothurn;257;120;Schwarzenburgerli;1;0.00;5.90
24.06.2023;13:07:20;MM Solothurn;257;120;Grill mi Cheese Steak;1;0.00;5.70
24.06.2023;13:07:20;MM Solothurn;257;120;Taverna Halloumi 250g;1;0.00;4.85
24.06.2023;13:07:20;MM Solothurn;257;120;Sélec Burrata;1;0.00;4.10
24.06.2023;13:07:20;MM Solothurn;257;120;MBud Cottage Cheese;1;0.00;4.10
24.06.2023;13:07:20;MM Solothurn;257;120;Excellence Vanille;2;0.00;2.10
24.06.2023;13:07:20;MM Solothurn;257;120;Elsa Waldbeere Joghurt;2;0.00;1.90
24.06.2023;13:07:20;MM Solothurn;257;120;Excellence Kirsche;2;0.00;2.10
24.06.2023;13:07:20;MM Solothurn;257;120;Joghurt Johannisbeere;1;0.00;0.80
24.06.2023;13:07:20;MM Solothurn;257;120;Berg Vorzugsbutter;1;0.00;3.15
24.06.2023;13:07:20;MM Solothurn;257;120;Vanillezucker 4x10g;1;0.00;3.95
24.06.2023;13:07:20;MM Solothurn;257;120;MClass Kuchenteig;1;0.00;1.55
24.06.2023;13:07:20;MM Solothurn;257;120;MClass Haferflöckli;1;0.00;1.50
24.06.2023;13:07:20;MM Solothurn;257;120;MBud Espresso Bohnen;1;0.00;6.00
24.06.2023;13:07:20;MM Solothurn;257;120;Sélec Aceto Balsamico;1;0.00;18.95
24.06.2023;13:07:20;MM Solothurn;257;120;Mayonnaise française;1;0.00;2.95
24.06.2023;13:07:20;MM Solothurn;257;120;Bio Senf grobkörnig;1;0.00;2.30
24.06.2023;13:07:20;MM Solothurn;257;120;MClass Thunfischfilet;0.232;6.75;7.75
24.06.2023;13:07:20;MM Solothurn;257;120;Rinds-Bratwurst;1;0.00;4.90
24.06.2023;13:07:20;MM Solothurn;257;120;Rindsfilet;0.174;2.53;13.85
24.06.2023;13:07:20;MM Solothurn;257;120;Bio Kräuter ital.;1;0.00;1.80
24.06.2023;13:07:20;MM Solothurn;257;120;Non 33cl;1;0.30;0.90
24.06.2023;13:07:20;MM Solothurn;257;120;NON IPA 33cl;1;0.49;1.46
24.06.2023;13:07:20;MM Solothurn;257;120;Brooklyn Special Effec;1;0.68;2.02
24.06.2023;13:07:20;MM Solothurn;257;120;MBud Spearmint 154g;2;0.00;5.80
24.06.2023;13:07:20;MM Solothurn;257;120;Zweifel Vaya Bean;1;0.00;3.95
24.06.2023;13:07:20;MM Solothurn;257;120;Fairtrade Limetten;1;0.20;0.35
24.06.2023;13:07:20;MM Solothurn;257;120;Fenchel;0.393;0.00;1.75
24.06.2023;13:07:20;MM Solothurn;257;120;Bonus-Coupon 2x;1;0;0
22.06.2023;19:53:52;M Passage Sihlquai;251;360;Bio Vollkornhaferflöck;1;0.00;1.30
10.06.2023;14:14:41;MM Solothurn;255;48;Knoblauch;1;0.00;0.50
10.06.2023;14:14:41;MM Solothurn;255;48;Zwiebeln;1;0.00;1.75
10.06.2023;14:14:41;MM Solothurn;255;48;Gurke;1;0.00;1.95
10.06.2023;14:14:41;MM Solothurn;255;48;Rhabarber;0.400;0.00;3.00
10.06.2023;14:14:41;MM Solothurn;255;48;Bio Heidelbeeren;0.222;0.00;4.00
10.06.2023;14:14:41;MM Solothurn;255;48;MBud Cherrytomaten;1;0.00;2.20
10.06.2023;14:14:41;MM Solothurn;255;48;Pfirsiche flach;0.538;0.00;2.85
10.06.2023;14:14:41;MM Solothurn;255;48;Spargeln grün;1;0.00;7.75
10.06.2023;14:14:41;MM Solothurn;255;48;Zucchetti;0.544;0.00;2.45
10.06.2023;14:14:41;MM Solothurn;255;48;Butterzopf;1;0.00;2.90
10.06.2023;14:14:41;MM Solothurn;255;48;Schoenr. Mutschli;0.161;0.00;4.35
10.06.2023;14:14:41;MM Solothurn;255;48;Gazi Halloumi;1;0.00;4.95
10.06.2023;14:14:41;MM Solothurn;255;48;Joghurt Johannisbeere;2;0.00;1.60
10.06.2023;14:14:41;MM Solothurn;255;48;Alfredo Mozzarella;1;0.00;1.65
10.06.2023;14:14:41;MM Solothurn;255;48;Sélec Burrata;1;0.00;4.10
10.06.2023;14:14:41;MM Solothurn;255;48;MBud Cottage Cheese;1;0.00;4.10
10.06.2023;14:14:41;MM Solothurn;255;48;Excellence Vanille;2;0.00;2.10
10.06.2023;14:14:41;MM Solothurn;255;48;MBud Magerquark 500g;1;0.00;1.25
10.06.2023;14:14:41;MM Solothurn;255;48;Emilio Grana Padano;0.267;1.07;5.60
10.06.2023;14:14:41;MM Solothurn;255;48;Sbrinz Bröckli;1;0.00;3.50
10.06.2023;14:14:41;MM Solothurn;255;48;Berg Vorzugsbutter;1;0.00;3.15
10.06.2023;14:14:41;MM Solothurn;255;48;Eier CH Respeggt;1;0.00;3.90
10.06.2023;14:14:41;MM Solothurn;255;48;Extra Aprikosen;0.411;0.00;3.10
10.06.2023;14:14:41;MM Solothurn;255;48;Wildbachkäse;0.175;0.00;4.65
10.06.2023;14:14:41;MM Solothurn;255;48;Le Gruyère Surchoix;0.150;0.75;2.70
10.06.2023;14:14:41;MM Solothurn;255;48;MClass Kuchenteig;1;0.00;1.55
10.06.2023;14:14:41;MM Solothurn;255;48;MBud Mandeln;1;0.00;3.00
10.06.2023;14:14:41;MM Solothurn;255;48;Reiswaffeln Schokolade;2;0.00;2.40
10.06.2023;14:14:41;MM Solothurn;255;48;Sun Queen Cashewnüsse;1;1.50;5.80
10.06.2023;14:14:41;MM Solothurn;255;48;Olma Bratwurst;1;0.00;3.95
10.06.2023;14:14:41;MM Solothurn;255;48;Kalbsbratwurst;1;0.00;4.95
10.06.2023;14:14:41;MM Solothurn;255;48;Schwarzwälder Schinken;0.121;0.00;6.15
10.06.2023;14:14:41;MM Solothurn;255;48;MClass Lamm Racks;0.340;3.23;17.00
10.06.2023;14:14:41;MM Solothurn;255;48;Pfeffer schwar ganz;1;0.00;2.75
10.06.2023;14:14:41;MM Solothurn;255;48;Pouletspiessli Orienta;0.241;0.00;9.05
10.06.2023;14:14:41;MM Solothurn;255;48;Fever Tree Raspberry;1;1.95;5.85
10.06.2023;14:14:41;MM Solothurn;255;48;Fever Tree Mediterrane;2;3.90;11.70
10.06.2023;14:14:41;MM Solothurn;255;48;Emilio Pomo. secchi;1;0.00;3.50
10.06.2023;14:14:41;MM Solothurn;255;48;MBud Spearmint 154g;2;0.00;5.80
10.06.2023;14:14:41;MM Solothurn;255;48;I AM Soap Atlantic NFB;2;3.10;9.90
10.06.2023;14:14:41;MM Solothurn;255;48;Bio Fairtrade Bananen;0.831;0.00;2.45
10.06.2023;14:14:41;MM Solothurn;255;48;Bonus-Coupon 2x;1;0;0
10.06.2023;14:14:41;MM Solothurn;255;48;CUM10x Pkt Zuchetti;1;0;0
03.06.2023;13:53:43;MM Solothurn;257;147;Erdbeeren;1;1.75;5.20
03.06.2023;13:53:43;MM Solothurn;257;147;Cherrytomaten am Zweig;1;1.20;2.75
03.06.2023;13:53:43;MM Solothurn;257;147;Bio Spargeln grün;1;0.00;6.95
03.06.2023;13:53:43;MM Solothurn;257;147;Rhabarber;0.500;0.00;4.15
03.06.2023;13:53:43;MM Solothurn;257;147;Bio Heidelbeeren;0.313;0.00;6.25
03.06.2023;13:53:43;MM Solothurn;257;147;Pfirsiche flach;0.496;0.00;2.95
03.06.2023;13:53:43;MM Solothurn;257;147;MBud Zitronen;1;0.00;2.40
03.06.2023;13:53:43;MM Solothurn;257;147;Bananen;0.680;0.00;1.70
03.06.2023;13:53:43;MM Solothurn;257;147;Kart.festk.neue Ernte;0.477;0.00;1.05
03.06.2023;13:53:43;MM Solothurn;257;147;Gurke;1;0.00;1.95
03.06.2023;13:53:43;MM Solothurn;257;147;Radieschen;1;0.00;1.60
03.06.2023;13:53:43;MM Solothurn;257;147;Zucchetti;0.222;0.00;1.00
03.06.2023;13:53:43;MM Solothurn;257;147;MClass Kuchenteig;1;0.00;1.55
03.06.2023;13:53:43;MM Solothurn;257;147;MClass Roggenvollkorn;1;0.00;1.80
03.06.2023;13:53:43;MM Solothurn;257;147;Bio Brie;0.152;0.00;4.80
03.06.2023;13:53:43;MM Solothurn;257;147;Bio Champignons weiss;0.192;1.47;1.70
03.06.2023;13:53:43;MM Solothurn;257;147;Bio Joghurt Vanille;2;0.00;1.90
03.06.2023;13:53:43;MM Solothurn;257;147;Excellence Vanille;2;0.00;2.10
03.06.2023;13:53:43;MM Solothurn;257;147;MBud Cottage Cheese;1;0.00;4.10
03.06.2023;13:53:43;MM Solothurn;257;147;Joghurt Rhabarber Vani;2;0.00;1.60
03.06.2023;13:53:43;MM Solothurn;257;147;MClass Jog. Heidelbeer;2;0.00;1.30
03.06.2023;13:53:43;MM Solothurn;257;147;Alfredo Mozzarella;1;0.00;1.65
03.06.2023;13:53:43;MM Solothurn;257;147;Emmentaler mild;0.281;0.70;3.80
03.06.2023;13:53:43;MM Solothurn;257;147;Eier CH Respeggt;1;0.00;3.90
03.06.2023;13:53:43;MM Solothurn;257;147;MClass Rindsfilet BA;0.274;0.00;17.80
03.06.2023;13:53:43;MM Solothurn;257;147;Party Pistazien 750g;1;0.00;9.35
03.06.2023;13:53:43;MM Solothurn;257;147;Grill mi Schnecken;1;0.00;4.95
03.06.2023;13:53:43;MM Solothurn;257;147;Heinz Ketchup 500ml;1;0.00;3.80
03.06.2023;13:53:43;MM Solothurn;257;147;Blévita Gruyère;2;1.20;6.70
03.06.2023;13:53:43;MM Solothurn;257;147;Fever Tree Mediterrane;1;0.00;7.80
03.06.2023;13:53:43;MM Solothurn;257;147;Blévita mini Paprika;2;1.20;4.70
03.06.2023;13:53:43;MM Solothurn;257;147;Blévita Rice Mohn;1;0.60;3.60
03.06.2023;13:53:43;MM Solothurn;257;147;Blévita Choco Ruby;1;0.60;4.20
03.06.2023;13:53:43;MM Solothurn;257;147;LT Excellence 85% 100g;1;0.64;2.56
03.06.2023;13:53:43;MM Solothurn;257;147;LT Excel. Cacao Pur;1;0.99;3.96
03.06.2023;13:53:43;MM Solothurn;257;147;MBud Spearmint 154g;1;0.00;2.90
03.06.2023;13:53:43;MM Solothurn;257;147;MBud Pflaster Sensitiv;1;0.00;0.85
03.06.2023;13:53:43;MM Solothurn;257;147;Bio Wattestaebchen 200;1;0.00;1.85
03.06.2023;13:53:43;MM Solothurn;257;147;Acti Magnesium Zitrone;1;0.00;5.95
03.06.2023;13:53:43;MM Solothurn;257;147;Bonus-Coupon 2x;1;0;0
03.06.2023;13:53:43;MM Solothurn;257;147;CUM20x Pkt Alfredo;1;0;0
03.06.2023;13:53:43;MM Solothurn;257;147;CUM20x Pkt Emmentaler Schnittk;1;0;0
27.05.2023;13:09:06;MM Solothurn;255;59;Bio Heidelbeeren;0.300;0.00;6.00
27.05.2023;13:09:06;MM Solothurn;255;59;Mango essreif;1;0.00;1.50
27.05.2023;13:09:06;MM Solothurn;255;59;Erdbeeren;2;1.50;6.40
27.05.2023;13:09:06;MM Solothurn;255;59;Rhabarber;0.542;0.00;4.50
27.05.2023;13:09:06;MM Solothurn;255;59;Pfirsiche flach;0.462;0.00;2.75
27.05.2023;13:09:06;MM Solothurn;255;59;Äpfel Braeburn;0.814;0.00;2.85
27.05.2023;13:09:06;MM Solothurn;255;59;Spargeln grün;1;0.00;9.50
27.05.2023;13:09:06;MM Solothurn;255;59;Blumenkohl;0.849;0.00;4.50
27.05.2023;13:09:06;MM Solothurn;255;59;Fenchel;0.737;0.00;3.65
27.05.2023;13:09:06;MM Solothurn;255;59;Kopfsalat rot;1;0.70;1.50
27.05.2023;13:09:06;MM Solothurn;255;59;Radieschen;1;0.00;1.60
27.05.2023;13:09:06;MM Solothurn;255;59;Tomaten Aromatico;1;0.00;3.95
27.05.2023;13:09:06;MM Solothurn;255;59;Champignons braun;1;0.00;2.40
27.05.2023;13:09:06;MM Solothurn;255;59;Butterzopf;1;0.00;2.90
27.05.2023;13:09:06;MM Solothurn;255;59;Gstaader Mutschli;0.194;0.87;4.55
27.05.2023;13:09:06;MM Solothurn;255;59;Frühlingskäse;0.183;0.00;5.50
27.05.2023;13:09:06;MM Solothurn;255;59;MBud Cottage Cheese;1;0.00;4.10
27.05.2023;13:09:06;MM Solothurn;255;59;Bio Joghurt Vanille;4;0.00;3.80
27.05.2023;13:09:06;MM Solothurn;255;59;Excellence Classic;2;0.00;2.10
27.05.2023;13:09:06;MM Solothurn;255;59;Excellence Vanille;2;0.00;2.10
27.05.2023;13:09:06;MM Solothurn;255;59;MBud Magerquark 500g;1;0.00;1.25
27.05.2023;13:09:06;MM Solothurn;255;59;Elsa Waldbeere Joghurt;2;0.00;1.90
27.05.2023;13:09:06;MM Solothurn;255;59;Joghurt Johannisbeere;1;0.00;0.80
27.05.2023;13:09:06;MM Solothurn;255;59;Berg Vorzugsbutter;1;0.00;3.15
27.05.2023;13:09:06;MM Solothurn;255;59;Eier CH Respeggt;1;0.00;3.90
27.05.2023;13:09:06;MM Solothurn;255;59;Reiswaffeln Schokolade;1;0.00;1.20
27.05.2023;13:09:06;MM Solothurn;255;59;MClass Kuchenteig;1;0.00;1.55
27.05.2023;13:09:06;MM Solothurn;255;59;MClass Haferflöckli;1;0.00;1.50
27.05.2023;13:09:06;MM Solothurn;255;59;Bio Leinsamen;1;0.00;2.45
27.05.2023;13:09:06;MM Solothurn;255;59;Olma Bratwurst;2;0.00;7.90
27.05.2023;13:09:06;MM Solothurn;255;59;Speckwürfeli;1;0.00;3.20
27.05.2023;13:09:06;MM Solothurn;255;59;Lamm Nierstück;0.170;2.71;5.85
27.05.2023;13:09:06;MM Solothurn;255;59;Zweifel Vaya Bean;1;0.00;3.95
27.05.2023;13:09:06;MM Solothurn;255;59;Feldschlösschen 6x50cl;1;0.00;11.50
27.05.2023;13:09:06;MM Solothurn;255;59;Blévita Choco Ruby;1;0.00;4.80
27.05.2023;13:09:06;MM Solothurn;255;59;Blévita Rice Mohn;1;0.00;4.20
27.05.2023;13:09:06;MM Solothurn;255;59;Bio Fairtrade Bananen;0.831;0.80;1.65
27.05.2023;13:09:06;MM Solothurn;255;59;Bratpfanne Titan ø16cm;1;0.00;20.95
27.05.2023;13:09:06;MM Solothurn;255;59;Bonus-Coupon 2x;1;0;0
27.05.2023;13:09:06;MM Solothurn;255;59;CUM +3xPkt.Ges.Sort.;1;0;0
13.05.2023;13:23:57;MM Solothurn;257;142;Bio Heidelbeeren;0.360;0.00;7.20
13.05.2023;13:23:57;MM Solothurn;257;142;Fenchel;0.636;0.00;3.15
13.05.2023;13:23:57;MM Solothurn;257;142;MBud Eisbergsalat;1;0.65;1.30
13.05.2023;13:23:57;MM Solothurn;257;142;Granatapfel;1;0.50;1.00
13.05.2023;13:23:57;MM Solothurn;257;142;Fairtrade Bananen Mini;1;1.05;2.15
13.05.2023;13:23:57;MM Solothurn;257;142;Butterzopf;1;0.00;2.90
13.05.2023;13:23:57;MM Solothurn;257;142;Salami Rustico;1;1.60;3.30
13.05.2023;13:23:57;MM Solothurn;257;142;Kalbsplätzli;0.145;3.95;7.95
13.05.2023;13:23:57;MM Solothurn;257;142;Sélec Rindsfilet;0.171;6.45;13.05
13.05.2023;13:23:57;MM Solothurn;257;142;Rauchlachs Anschnitte;1;1.65;3.30
13.05.2023;13:23:57;MM Solothurn;257;142;Bio Bratspeck;0.110;0.00;3.75
13.05.2023;13:23:57;MM Solothurn;257;142;MClass Kuchenteig;1;0.00;1.55
13.05.2023;13:23:57;MM Solothurn;257;142;Reiswaffeln Schokolade;1;0.00;1.20
13.05.2023;13:23:57;MM Solothurn;257;142;Emilio Pomo. secchi;1;0.00;3.50
13.05.2023;13:23:57;MM Solothurn;257;142;Bio Alpenkräutertee In;1;0.78;3.12
13.05.2023;13:23:57;MM Solothurn;257;142;Bio Zitronenthymiantee;1;0.51;2.04
13.05.2023;13:23:57;MM Solothurn;257;142;Bio Rindshackfleisch;0.330;1.98;6.60
13.05.2023;13:23:57;MM Solothurn;257;142;MClass Baldo Risotto;1;0.00;2.95
13.05.2023;13:23:57;MM Solothurn;257;142;JuraSel Tafelsalz Jod;1;0.00;0.90
13.05.2023;13:23:57;MM Solothurn;257;142;MBud Spearmint 154g;2;0.00;5.80
13.05.2023;13:23:57;MM Solothurn;257;142;Blévita mini Paprika;1;0.00;2.95
13.05.2023;13:23:57;MM Solothurn;257;142;Demeter Eier;1;2.25;4.55
13.05.2023;13:23:57;MM Solothurn;257;142;KP Bad Glueckli Auszei;1;0.00;5.95
13.05.2023;13:23:57;MM Solothurn;257;142;Bonus-Coupon 2x;1;0;0
13.05.2023;13:23:57;MM Solothurn;257;142;CUM10x Pkt Speck;1;0;0
06.05.2023;13:50:24;M Solothurn Baselstrasse;254;100;Condy Knoblauchgurken;1;0.00;3.20
06.05.2023;13:50:24;M Solothurn Baselstrasse;254;100;Ricotta Galbani;1;0.00;3.50
06.05.2023;13:08:58;MM Solothurn;256;66;Bio Spargeln grün;1;3.75;7.95
06.05.2023;13:08:58;MM Solothurn;256;66;Bio Heidelbeeren;0.455;0.00;9.10
06.05.2023;13:08:58;MM Solothurn;256;66;Mango essreif;1;0.00;1.50
06.05.2023;13:08:58;MM Solothurn;256;66;Pfirsich gelbfleischig;0.654;0.00;4.25
06.05.2023;13:08:58;MM Solothurn;256;66;Rhabarber;0.354;0.00;3.10
06.05.2023;13:08:58;MM Solothurn;256;66;Eichblattsalat rot;1;0.00;2.20
06.05.2023;13:08:58;MM Solothurn;256;66;Schweden-Torte;1;0.00;6.50
06.05.2023;13:08:58;MM Solothurn;256;66;Butterzopf;1;0.00;2.90
06.05.2023;13:08:58;MM Solothurn;256;66;MClass Roggenvollkorn;1;0.00;1.80
06.05.2023;13:08:58;MM Solothurn;256;66;MClass Kuchenteig;1;0.00;1.55
06.05.2023;13:08:58;MM Solothurn;256;66;Bio Joghurt Vanille;2;0.00;1.90
06.05.2023;13:08:58;MM Solothurn;256;66;MBud Magerquark 500g;1;0.00;1.25
06.05.2023;13:08:58;MM Solothurn;256;66;Excellence Kirsche;2;0.42;1.68
06.05.2023;13:08:58;MM Solothurn;256;66;Excellence Vanille;2;0.42;1.68
06.05.2023;13:08:58;MM Solothurn;256;66;Excellence Classic;2;0.42;1.68
06.05.2023;13:08:58;MM Solothurn;256;66;Vanillezucker 4x10g;1;0.00;3.95
06.05.2023;13:08:58;MM Solothurn;256;66;MBud Mandeln;1;0.00;3.00
06.05.2023;13:08:58;MM Solothurn;256;66;Reiswaffeln Schokolade;1;0.00;1.20
06.05.2023;13:08:58;MM Solothurn;256;66;Wasa Sesam;1;0.00;2.30
06.05.2023;13:08:58;MM Solothurn;256;66;MClass Thunfischfilet;0.152;3.15;6.35
06.05.2023;13:08:58;MM Solothurn;256;66;Schwarzwälder Schinken;0.112;0.00;5.70
06.05.2023;13:08:58;MM Solothurn;256;66;Blévita Gruyère;2;2.38;5.52
06.05.2023;13:08:58;MM Solothurn;256;66;Blévita Choco Ruby;1;1.44;3.36
06.05.2023;13:08:58;MM Solothurn;256;66;Blévita mini Paprika;2;1.78;4.12
06.05.2023;13:08:58;MM Solothurn;256;66;G'nuine Zero 70cl;1;0.00;24.90
06.05.2023;13:08:58;MM Solothurn;256;66;Fever Tree Mediterrane;1;0.00;7.80
06.05.2023;13:08:58;MM Solothurn;256;66;Feldschlösschen 6x50cl;1;0.00;11.50
06.05.2023;13:08:58;MM Solothurn;256;66;Blévita Kürbiskerne;1;1.19;2.76
06.05.2023;13:08:58;MM Solothurn;256;66;Coaties Cappuccino;1;0.00;3.95
06.05.2023;13:08:58;MM Solothurn;256;66;Frey Crémant 55%;1;0.00;1.95
06.05.2023;13:08:58;MM Solothurn;256;66;Zweifel Vaya Bean;1;0.00;3.95
06.05.2023;13:08:58;MM Solothurn;256;66;Party Pistazien;1;0.00;8.40
06.05.2023;13:08:58;MM Solothurn;256;66;Äpfel Boskoop;0.757;0.85;1.80
06.05.2023;13:08:58;MM Solothurn;256;66;Papayas;1;0.85;1.75
06.05.2023;13:08:58;MM Solothurn;256;66;Energizer CR2025 2 Stk;1;0.00;8.95
06.05.2023;13:08:58;MM Solothurn;256;66;HM Regeneriersalz;1;0.00;1.00
06.05.2023;13:08:58;MM Solothurn;256;66;Bonus-Coupon 2x;1;0;0
06.05.2023;13:08:58;MM Solothurn;256;66;CUM +3xPkt.Ges.Sort.;1;0;0
06.05.2023;13:08:58;MM Solothurn;256;66;CUM10x Pkt Zweifel;1;0;0
29.04.2023;13:02:45;MM Solothurn;251;109;Bio Heidelbeeren;0.335;0.00;6.70
